codec,rate_label,sample_rate,seed,theta_cents,f1_nominal,f2_nominal,reference_label,rep,f1_hat_coded,f2_hat_coded,f1_hat_uncoded,f2_hat_uncoded,f1_crosscheck_coded,f2_crosscheck_coded,disagreement_f1_cents,disagreement_f2_cents,octave_flag,interval_coded_cents,interval_uncoded_cents,residual_coded_cents,residual_uncoded_cents,abs_residual_f2_coded_cents,abs_residual_f2_uncoded_cents
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,0,220.0102093838862,219.99496296261134,220.0000009415277,220.00000094930158,73.34694449590013,109.96861702483613,1901.7140402214363,1200.4543530159785,0,-0.11997642440092827,6.117442643461098e-08,-0.11997642440092827,6.117442643461098e-08,-0.03963813847013018,7.470287440445793e-06
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,1,219.99562142770915,220.00016681749713,220.00000095285736,220.00000093404702,109.99150018624931,73.33532731840012,1200.0993230099782,1901.9092407576231,0,0.03576913133151958,-1.4802309900371682e-07,0.03576913133151958,-1.4802309900371682e-07,0.001312727370550451,7.350245439582157e-06
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,2,220.0223664067794,219.98252889010246,220.00000093426038,220.0000009512554,110.00540743859723,109.98385747637353,1200.0908949697046,1200.1165876965363,0,-0.313487719009724,1.3373780290964094e-07,-0.313487719009724,1.3373780290964094e-07,-0.13748991543743724,7.485662349952971e-06
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,3,220.0118205694521,220.0023760829517,220.000000948024,220.00000093736406,73.33863537718123,109.99189722868158,1901.9228525993872,1200.1462279729633,0,-0.07431858668357778,-8.388563118476058e-08,-0.07431858668357778,-8.388563118476058e-08,0.01869787952526937,7.376348111857763e-06
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,220.0,220.0,220Hz_ongrid,4,220.0106379326763,220.0074714942157,220.00000092156063,220.0000009265217,109.99496795728128,109.99528149231857,1200.1629090542133,1200.1330578103625,0,-0.024916456663455745,3.904003066449206e-08,-0.024916456663455745,3.904003066449206e-08,0.05879402520577855,7.291026897483044e-06
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,226.4,226.4,226.4Hz_+49.6c,0,226.40199065355603,226.37692105674142,226.4000035450309,226.40000335414413,75.4660622912234,75.45504995424406,1901.984087573302,1902.0450242724462,0,-0.19171095880867164,-1.4596717196304068e-06,-0.19171095880867164,-1.4596717196304068e-06,-0.1764889090507392,2.5648447332869764e-05
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,226.4,226.4,226.4Hz_+49.6c,1,226.418415134556,226.4114168952237,226.40000342669546,226.40000335359736,75.47114755203394,75.47250805982708,1901.993021706282,1901.9083027085535,0,-0.05351056560128611,-5.589661470150224e-07,-0.05351056560128611,-5.589661470150224e-07,0.08730043904654843,2.5644266092521868e-05
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,226.4,226.4,226.4Hz_+49.6c,2,226.38554661860474,226.33787489723258,226.40000353488222,226.40000352080105,75.4593293121166,75.44271987125623,1902.0128052029206,1902.0293136180542,0,-0.36459747209805204,-1.0767568591106803e-07,-0.36459747209805204,-1.0767568591106803e-07,-0.47512302306137016,2.6922838417516966e-05
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,226.4,226.4,226.4Hz_+49.6c,3,226.38532368980893,226.3469635146817,226.40000343863628,226.40000361366464,75.45880743259555,75.44392680970851,1902.023073723095,1902.0711338848685,0,-0.2933762108171923,1.3384055597160729e-06,-0.2933762108171923,1.3384055597160729e-06,-0.40560656192193406,2.763294695677426e-05
encodec_ft_encodec_ft_uniform,3.0kbps,24000,20260826,0.0,226.4,226.4,226.4Hz_+49.6c,4,226.38958948124423,226.24615645879624,226.40000355606318,226.40000346917176,75.46161346265153,75.40828717675558,1901.9913182519851,1902.1179571826065,0,-1.097200752531882,-6.644406945407083e-07,-1.097200752531882,-6.644406945407083e-07,-1.1768096700525494,2.6528039684235445e-05
